person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name,height_inches,headshot_url,team_logo_url
1630167,Obi Toppin,obi-toppin,1,F,6-9,220,"MAR 04, 1998",24.0,1,Dayton,2021-22,1610612752,NYK,New York Knicks,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630167.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
1629656,Quentin Grimes,quentin-grimes,6,G,6-4,210,"MAY 08, 2000",22.0,R,Houston,2021-22,1610612752,NYK,New York Knicks,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629656.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
1629628,RJ Barrett,rj-barrett,9,F-G,6-6,214,"JUN 14, 2000",22.0,2,Duke,2021-22,1610612752,NYK,New York Knicks,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629628.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
1627853,Ryan Arcidiacono,ryan-arcidiacono,51,G,6-3,195,"MAR 26, 1994",28.0,4,Villanova,2021-22,1610612752,NYK,New York Knicks,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627853.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
201959,Taj Gibson,taj-gibson,67,F,6-9,232,"JUN 24, 1985",37.0,12,Southern California,2021-22,1610612752,NYK,New York Knicks,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201959.png,https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg
1630598,Aaron Wiggins,aaron-wiggins,21,G,6-4,190,"JAN 02, 1999",23.0,R,Maryland,2021-22,1610612760,OKC,Oklahoma City Thunder,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630598.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1630197,Aleksej Pokusevski,aleksej-pokusevski,17,F,7-0,190,"DEC 26, 2001",20.0,1,Olympiacos,2021-22,1610612760,OKC,Oklahoma City Thunder,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630197.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1629647,Darius Bazley,darius-bazley,7,F,6-8,208,"JUN 12, 2000",22.0,2,Princeton HS (OH),2021-22,1610612760,OKC,Oklahoma City Thunder,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629647.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
202324,Derrick Favors,derrick-favors,15,F,6-9,265,"JUL 15, 1991",30.0,11,Georgia Tech,2021-22,1610612760,OKC,Oklahoma City Thunder,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202324.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1629676,Isaiah Roby,isaiah-roby,22,F,6-8,230,"FEB 03, 1998",24.0,2,Nebraska,2021-22,1610612760,OKC,Oklahoma City Thunder,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629676.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1630526,Jeremiah Robinson-Earl,jeremiah-robinson-earl,50,F,6-8,242,"NOV 03, 2000",21.0,R,Villanova,2021-22,1610612760,OKC,Oklahoma City Thunder,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630526.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1630581,Josh Giddey,josh-giddey,3,G,6-8,205,"OCT 10, 2002",19.0,R,NBA Global Academy,2021-22,1610612760,OKC,Oklahoma City Thunder,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630581.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1629026,Kenrich Williams,kenrich-williams,34,G-F,6-6,210,"DEC 02, 1994",27.0,3,TCU,2021-22,1610612760,OKC,Oklahoma City Thunder,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629026.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1630322,Lindy Waters III,lindy-waters-iii,12,F,6-6,215,"JUL 28, 1997",24.0,R,Oklahoma State,2021-22,1610612760,OKC,Oklahoma City Thunder,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630322.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1629652,Luguentz Dort,luguentz-dort,5,G,6-3,215,"APR 19, 1999",23.0,2,Arizona State,2021-22,1610612760,OKC,Oklahoma City Thunder,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629652.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1628982,Melvin Frazier Jr.,melvin-frazier-jr,6,G-F,6-5,215,"AUG 30, 1996",25.0,2,Tulane,2021-22,1610612760,OKC,Oklahoma City Thunder,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628982.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
203488,Mike Muscala,mike-muscala,33,F-C,6-10,240,"JUL 01, 1991",30.0,8,Bucknell,2021-22,1610612760,OKC,Oklahoma City Thunder,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203488.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1628983,Shai Gilgeous-Alexander,shai-gilgeous-alexander,2,G,6-6,180,"JUL 12, 1998",23.0,3,Kentucky,2021-22,1610612760,OKC,Oklahoma City Thunder,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628983.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1630177,Theo Maledon,theo-maledon,11,G,6-4,175,"JUN 12, 2001",21.0,1,ASVEL,2021-22,1610612760,OKC,Oklahoma City Thunder,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630177.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1630544,Tre Mann,tre-mann,23,G,6-3,178,"FEB 03, 2001",21.0,R,Florida,2021-22,1610612760,OKC,Oklahoma City Thunder,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630544.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1629660,Ty Jerome,ty-jerome,16,G-F,6-5,195,"JUL 08, 1997",24.0,2,Virginia,2021-22,1610612760,OKC,Oklahoma City Thunder,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629660.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1630249,Vít Krejčí,vít-krejčí,27,G,6-8,195,"JUN 19, 2000",22.0,R,Zaragoza,2021-22,1610612760,OKC,Oklahoma City Thunder,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630249.png,https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg
1629678,Admiral Schofield,admiral-schofield,25,F,6-5,241,"MAR 30, 1997",25.0,1,Tennessee,2021-22,1610612753,ORL,Orlando Magic,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629678.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1629626,Bol Bol,bol-bol,10,C-F,7-2,220,"NOV 16, 1999",22.0,2,Oregon,2021-22,1610612753,ORL,Orlando Magic,86.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629626.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1629643,Chuma Okeke,chuma-okeke,3,F,6-6,229,"AUG 18, 1998",23.0,1,Auburn,2021-22,1610612753,ORL,Orlando Magic,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629643.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1630175,Cole Anthony,cole-anthony,50,G,6-3,185,"MAY 15, 2000",22.0,1,North Carolina,2021-22,1610612753,ORL,Orlando Magic,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630175.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1629962,Devin Cannady,devin-cannady,30,G,6-2,183,"MAY 21, 1996",26.0,1,Princeton,2021-22,1610612753,ORL,Orlando Magic,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629962.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1630532,Franz Wagner,franz-wagner,22,F,6-10,220,"AUG 27, 2001",20.0,R,Michigan,2021-22,1610612753,ORL,Orlando Magic,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630532.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
203914,Gary Harris,gary-harris,14,G,6-4,210,"SEP 14, 1994",27.0,7,Michigan State,2021-22,1610612753,ORL,Orlando Magic,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203914.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1629649,Ignas Brazdeikis,ignas-brazdeikis,17,F,6-6,221,"JAN 08, 1999",23.0,2,Michigan,2021-22,1610612753,ORL,Orlando Magic,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629649.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1630591,Jalen Suggs,jalen-suggs,4,G,6-5,205,"JUN 03, 2001",21.0,R,Gonzaga,2021-22,1610612753,ORL,Orlando Magic,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630591.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1628371,Jonathan Isaac,jonathan-isaac,1,F,6-10,230,"OCT 03, 1997",24.0,4,Florida State,2021-22,1610612753,ORL,Orlando Magic,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628371.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1628365,Markelle Fultz,markelle-fultz,20,G,6-4,209,"MAY 29, 1998",24.0,4,Washington,2021-22,1610612753,ORL,Orlando Magic,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628365.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1628964,Mo Bamba,mo-bamba,5,C,7-0,231,"MAY 12, 1998",24.0,3,Texas,2021-22,1610612753,ORL,Orlando Magic,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628964.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1629021,Moritz Wagner,moritz-wagner,21,F-C,6-11,245,"APR 26, 1997",25.0,3,Michigan,2021-22,1610612753,ORL,Orlando Magic,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629021.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1630181,R.J. Hampton,rj-hampton,13,G,6-4,175,"FEB 07, 2001",21.0,1,Capital City Go-Go,2021-22,1610612753,ORL,Orlando Magic,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630181.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
201577,Robin Lopez,robin-lopez,33,C,7-0,281,"APR 01, 1988",34.0,13,Stanford,2021-22,1610612753,ORL,Orlando Magic,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201577.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
203082,Terrence Ross,terrence-ross,31,G-F,6-6,206,"FEB 05, 1991",31.0,9,Washington,2021-22,1610612753,ORL,Orlando Magic,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203082.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1628976,Wendell Carter Jr.,wendell-carter-jr,34,C-F,6-10,270,"APR 16, 1999",23.0,3,Duke,2021-22,1610612753,ORL,Orlando Magic,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628976.png,https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg
1629646,Charles Bassey,charles-bassey,23,C-F,6-9,230,"OCT 28, 2000",21.0,R,Western Kentucky,2021-22,1610612755,PHI,Philadelphia 76ers,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629646.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1629718,Charlie Brown Jr.,charlie-brown-jr,16,G,6-6,199,"FEB 02, 1997",25.0,2,St. Joseph's (PA),2021-22,1610612755,PHI,Philadelphia 76ers,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629718.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
201980,Danny Green,danny-green,14,G,6-6,215,"JUN 22, 1987",35.0,12,North Carolina,2021-22,1610612755,PHI,Philadelphia 76ers,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201980.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
201599,DeAndre Jordan,deandre-jordan,9,C,6-11,265,"JUL 21, 1988",33.0,13,Texas A&M,2021-22,1610612755,PHI,Philadelphia 76ers,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201599.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1627788,Furkan Korkmaz,furkan-korkmaz,30,G-F,6-7,202,"JUL 24, 1997",24.0,4,Anadolu Efes,2021-22,1610612755,PHI,Philadelphia 76ers,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627788.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1627777,Georges Niang,georges-niang,20,F,6-7,230,"JUN 17, 1993",29.0,5,Iowa State,2021-22,1610612755,PHI,Philadelphia 76ers,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627777.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1630198,Isaiah Joe,isaiah-joe,7,G,6-4,165,"JUL 02, 1999",22.0,1,Arkansas,2021-22,1610612755,PHI,Philadelphia 76ers,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630198.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1630531,Jaden Springer,jaden-springer,11,G,6-4,202,"SEP 25, 2002",19.0,R,Tennessee,2021-22,1610612755,PHI,Philadelphia 76ers,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630531.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
201935,James Harden,james-harden,1,G,6-5,220,"AUG 26, 1989",32.0,12,Arizona State,2021-22,1610612755,PHI,Philadelphia 76ers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201935.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
203954,Joel Embiid,joel-embiid,21,C-F,7-0,280,"MAR 16, 1994",28.0,5,Kansas,2021-22,1610612755,PHI,Philadelphia 76ers,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203954.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1629680,Matisse Thybulle,matisse-thybulle,22,G-F,6-5,201,"MAR 04, 1997",25.0,2,Washington,2021-22,1610612755,PHI,Philadelphia 76ers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629680.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1629619,Myles Powell,myles-powell,5,G,6-2,195,"JUL 07, 1997",24.0,R,Seton Hall,2021-22,1610612755,PHI,Philadelphia 76ers,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629619.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
200794,Paul Millsap,paul-millsap,8,F,6-7,257,"FEB 10, 1985",37.0,15,Louisiana Tech,2021-22,1610612755,PHI,Philadelphia 76ers,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200794.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1630194,Paul Reed,paul-reed,44,F,6-9,210,"JUN 14, 1999",23.0,1,DePaul,2021-22,1610612755,PHI,Philadelphia 76ers,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630194.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1629003,Shake Milton,shake-milton,18,G-F,6-5,205,"SEP 26, 1996",25.0,3,Southern Methodist,2021-22,1610612755,PHI,Philadelphia 76ers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629003.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
202699,Tobias Harris,tobias-harris,12,F,6-7,226,"JUL 15, 1992",29.0,10,Tennessee,2021-22,1610612755,PHI,Philadelphia 76ers,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202699.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1630178,Tyrese Maxey,tyrese-maxey,0,G,6-2,200,"NOV 04, 2000",21.0,1,Kentucky,2021-22,1610612755,PHI,Philadelphia 76ers,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630178.png,https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg
1628988,Aaron Holiday,aaron-holiday,4,G,6-0,185,"SEP 30, 1996",25.0,3,UCLA,2021-22,1610612756,PHX,Phoenix Suns,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628988.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
202687,Bismack Biyombo,bismack-biyombo,18,C,6-8,255,"AUG 28, 1992",29.0,10,Baloncesto Fuenlabrada,2021-22,1610612756,PHX,Phoenix Suns,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202687.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1629661,Cameron Johnson,cameron-johnson,23,F,6-8,210,"MAR 03, 1996",26.0,2,North Carolina,2021-22,1610612756,PHX,Phoenix Suns,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629661.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1626166,Cameron Payne,cameron-payne,15,G,6-1,183,"AUG 08, 1994",27.0,6,Murray State,2021-22,1610612756,PHX,Phoenix Suns,73.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626166.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
101108,Chris Paul,chris-paul,3,G,6-0,175,"MAY 06, 1985",37.0,16,Wake Forest,2021-22,1610612756,PHX,Phoenix Suns,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101108.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
203967,Dario Šarić,dario-šarić,20,F-C,6-10,225,"APR 08, 1994",28.0,5,Anadolu Efes,2021-22,1610612756,PHX,Phoenix Suns,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203967.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1629028,Deandre Ayton,deandre-ayton,22,C,6-11,250,"JUL 23, 1998",23.0,3,Arizona,2021-22,1610612756,PHX,Phoenix Suns,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629028.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1626164,Devin Booker,devin-booker,1,G,6-5,206,"OCT 30, 1996",25.0,6,Kentucky,2021-22,1610612756,PHX,Phoenix Suns,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626164.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
203901,Elfrid Payton,elfrid-payton,2,G,6-3,195,"FEB 22, 1994",28.0,7,Louisana-Lafayette,2021-22,1610612756,PHX,Phoenix Suns,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203901.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1630994,Gabriel Lundberg,gabriel-lundberg,19,G,6-4,203,"DEC 04, 1994",27.0,R,CSKA Moscow,2021-22,1610612756,PHX,Phoenix Suns,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630994.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1630688,Ish Wainright,ish-wainright,12,F,6-5,250,"SEP 12, 1994",27.0,R,Baylor,2021-22,1610612756,PHX,Phoenix Suns,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630688.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
201580,JaVale McGee,javale-mcgee,00,C-F,7-0,270,"JAN 19, 1988",34.0,13,Nevada,2021-22,1610612756,PHX,Phoenix Suns,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201580.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
203109,Jae Crowder,jae-crowder,99,F,6-6,235,"JUL 06, 1990",31.0,9,Marquette,2021-22,1610612756,PHX,Phoenix Suns,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203109.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1629013,Landry Shamet,landry-shamet,14,G,6-4,190,"MAR 13, 1997",25.0,3,Wichita State,2021-22,1610612756,PHX,Phoenix Suns,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629013.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1628969,Mikal Bridges,mikal-bridges,25,F,6-6,209,"AUG 30, 1996",25.0,3,Villanova,2021-22,1610612756,PHX,Phoenix Suns,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628969.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1628470,Torrey Craig,torrey-craig,0,F,6-7,221,"DEC 19, 1990",31.0,4,South Carolina Upstate,2021-22,1610612756,PHX,Phoenix Suns,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628470.png,https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg
1629014,Anfernee Simons,anfernee-simons,1,G,6-3,181,"JUN 08, 1999",23.0,3,Edgewater HS (FL),2021-22,1610612757,POR,Portland Trail Blazers,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629014.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
203463,Ben McLemore,ben-mclemore,23,G,6-3,195,"FEB 11, 1993",29.0,8,Kansas,2021-22,1610612757,POR,Portland Trail Blazers,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203463.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1630314,Brandon Williams,brandon-williams,8,G,6-2,190,"NOV 22, 1999",22.0,R,Arizona,2021-22,1610612757,POR,Portland Trail Blazers,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630314.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629604,CJ Elleby,cj-elleby,16,F-G,6-6,200,"JUN 16, 2000",22.0,1,Washington State,2021-22,1610612757,POR,Portland Trail Blazers,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629604.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
203081,Damian Lillard,damian-lillard,0,G,6-2,195,"JUL 15, 1990",31.0,9,Weber State,2021-22,1610612757,POR,Portland Trail Blazers,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203081.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629712,Didi Louzada,didi-louzada,35,G,6-5,188,"JUL 02, 1999",22.0,1,Sydney,2021-22,1610612757,POR,Portland Trail Blazers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629712.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1630190,Elijah Hughes,elijah-hughes,19,G,6-5,215,"MAR 10, 1998",24.0,1,Syracuse,2021-22,1610612757,POR,Portland Trail Blazers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630190.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
202339,Eric Bledsoe,eric-bledsoe,5,G,6-1,214,"DEC 09, 1989",32.0,11,Kentucky,2021-22,1610612757,POR,Portland Trail Blazers,73.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202339.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1630535,Greg Brown III,greg-brown-iii,4,F,6-7,206,"SEP 01, 2001",20.0,R,Texas,2021-22,1610612757,POR,Portland Trail Blazers,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630535.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
204060,Joe Ingles,joe-ingles,00,F-G,6-8,220,"OCT 02, 1987",34.0,7,Maccabi Tel Aviv,2021-22,1610612757,POR,Portland Trail Blazers,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/204060.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1628404,Josh Hart,josh-hart,11,G,6-5,215,"MAR 06, 1995",27.0,4,Villanova,2021-22,1610612757,POR,Portland Trail Blazers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628404.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1626159,Justise Winslow,justise-winslow,26,F-G,6-6,222,"MAR 26, 1996",26.0,6,Duke,2021-22,1610612757,POR,Portland Trail Blazers,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626159.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
203994,Jusuf Nurkić,jusuf-nurkić,27,C,6-11,290,"AUG 23, 1994",27.0,7,Cedevita,2021-22,1610612757,POR,Portland Trail Blazers,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203994.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629833,Keljin Blevins,keljin-blevins,21,G,6-4,200,"NOV 24, 1995",26.0,1,Montana State,2021-22,1610612757,POR,Portland Trail Blazers,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629833.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1630553,Keon Johnson,keon-johnson,6,G,6-4,185,"MAR 10, 2002",20.0,R,Tennessee,2021-22,1610612757,POR,Portland Trail Blazers,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630553.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1629642,Nassir Little,nassir-little,9,F-G,6-5,220,"FEB 11, 2000",22.0,2,North Carolina,2021-22,1610612757,POR,Portland Trail Blazers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629642.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
1630570,Trendon Watford,trendon-watford,2,F,6-8,237,"NOV 09, 2000",21.0,R,Louisiana State,2021-22,1610612757,POR,Portland Trail Blazers,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630570.png,https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg
203458,Alex Len,alex-len,25,C,7-0,250,"JUN 16, 1993",29.0,8,Maryland,2021-22,1610612758,SAC,Sacramento Kings,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203458.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1629002,Chimezie Metu,chimezie-metu,7,F-C,6-9,225,"MAR 22, 1997",25.0,3,USC,2021-22,1610612758,SAC,Sacramento Kings,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629002.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1627745,Damian Jones,damian-jones,30,C,6-11,245,"JUN 30, 1995",27.0,5,Vanderbilt,2021-22,1610612758,SAC,Sacramento Kings,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627745.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1630558,Davion Mitchell,davion-mitchell,15,G,6-0,202,"SEP 05, 1998",23.0,R,Baylor,2021-22,1610612758,SAC,Sacramento Kings,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630558.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1628368,De'Aaron Fox,deaaron-fox,5,G,6-3,185,"DEC 20, 1997",24.0,4,Kentucky,2021-22,1610612758,SAC,Sacramento Kings,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628368.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
1627734,Domantas Sabonis,domantas-sabonis,10,F-C,6-11,240,"MAY 03, 1996",26.0,5,Gonzaga,2021-22,1610612758,SAC,Sacramento Kings,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627734.png,https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg
